   LE LE AC AC CF CF CP_EF_L CP_EF_L SP_EB_L SP_EB_L GT GT ST ST GT_POTT GT_POTT ST_POTT ST_POTT TT TT LT LT WT WT MET MET CT CT
statistic   0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR 0.5 IQR
problem planning_mode AL                            
ps1 classical 1 39.0 0.0 39.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 4.512569000000028 0.039930600000133154 9.000295900000083 1.2402429999999072 0.333502422609165 0.025774469203735273 0.6664975773908347 0.025774469203734496 13.5333844000003 1.3233233999998504 13.5333844000003 1.3233233999998504 13.5333844000003 1.3233233999998504 0.0 0.0 13.5333844000003 1.3233233999998504
ps1 classical 2 26.0 0.0 26.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.784464700000058 0.019399699999907982 1.133886799999914 0.18164709999987094 0.6133571502736858 0.03829502449407196 0.3866428497263142 0.038295024494072016 2.932646500000033 0.18879569999985835 2.932646500000033 0.18879569999985835 2.932646500000033 0.18879569999985835 0.0 0.0 2.932646500000033 0.18879569999985835
ps1 classical 3 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.9996961000001647 0.00970680000017432 0.3750090000000199 0.054182599999904824 0.7297415850458262 0.030508687543526314 0.2702584149541733 0.030508687543526425 1.371637499999792 0.044733899999882976 1.371637499999792 0.044733899999882976 1.371637499999792 0.044733899999882976 0.0 0.0 1.371637499999792 0.044733899999882976
ps1 offline 1 39.0 0.0 39.0 0.0 1.0 0.0 1.5 0.0 0.5416025603090641 0.10208383034514346 3.748315199999993 0.022631900000021243 2.953883800000142 1.1264545999998736 0.5591988229399292 0.08760593094062719 0.440801177060071 0.08760593094062719 6.70117040000008 1.1595441999999707 10.02918240000005 1.2245645000000405 10.02918240000005 1.2245645000000405 0.0 0.0 10.02918240000005 1.2245645000000405
ps1 offline 2 26.0 0.0 26.0 0.0 1.0 0.0 1.444444444444444 0.0 0.5426469527051588 0.0955064920121167 1.483771999999988 0.008740100000090179 0.492823100000038 0.031222900000003107 0.7506475750322855 0.011736455527701861 0.24935242496771445 0.011736455527701334 1.9771979 0.032111500000071125 3.34005969999987 0.08675069999985396 3.34005969999987 0.08675069999985396 0.0 0.0 3.34005969999987 0.08675069999985396
ps1 offline 3 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 0.9991786000000218 0.009341399999897027 0.3541700000001811 0.06265180000011128 0.7388718233502377 0.03407542801551322 0.2611281766497623 0.034075428015513165 1.356307100000208 0.05921680000005791 1.356307100000208 0.05921680000005791 1.356307100000208 0.05921680000005791 0.0 0.0 1.356307100000208 0.05921680000005791
ps1 online 1 39.0 0.0 39.0 0.0 1.0 0.0 1.5 0.0 0.4714045207910317 0.07566882716373657 3.1998024499999076 0.008420050000142787 0.7888226999999688 0.12344184999996344 0.8022069510134784 0.024252556754737142 0.1977930489865217 0.024252556754736893 3.9952115499998935 0.12131089999982914 4.0790834000000515 0.21004064999979732 1.90117822499999 0.0608375187500132 1.133454383333298 0.05846165000003456 7.449567750000043 0.27131819999994633
ps1 online 2 26.0 0.0 26.0 0.0 1.0 0.0 1.444444444444444 0.0 0.5923282596182288 0.12583423390509596 1.4180471500000635 0.008224975000047374 0.5196720500000254 0.1781307499999727 0.7328021583246401 0.06327042896054103 0.2671978416753601 0.06327042896054114 1.939975799999985 0.17230512500000872 2.712245250000052 0.11980584999997168 1.6847222500000214 0.1167725124998833 0.638804150000027 0.054119775000028625 3.3299294999999915 0.24104259999972966
ps1 online 3 18.0 0.0 18.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 1.0035500500000085 0.005735124999938668 0.3572539500000147 0.05969622499993932 0.7377437757396221 0.032194698966245605 0.26225622426037776 0.032194698966245605 1.3639246499999014 0.05632687499988265 1.3639246499999014 0.05632687499988265 1.3639246499999014 0.05632687499988265 0.0 0.0 1.3639246499999014 0.05632687499988265
ps2 classical 1 53.0 0.0 53.0 0.0 1.0 0.0 1.0 0.0 0.0 0.0 7.019064599999979 0.043372600000168404 31.13569249999991 2.999729199999848 0.18429620071462172 0.01362156610932505 0.8157037992853784 0.013621566109324967 38.17034139999993 2.9773615000000575 38.17034139999993 2.9773615000000575 38.17034139999993 2.9773615000000575 0.0 0.0 38.17034139999993 2.9773615000000575
